;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
20080531;16.704590163934427;82.95049180327868;98.58098360655735;25.24622950819672;21.38344262295082;30.331803278688525;3.3870491803278693;5.315737704918033;5.197540983606557;7.055245901639345;2.1049180327868853;3.686393442622951;18.9;32.55;8.23;10.65;0.55;0.74;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20080731;13.974754098360656;73.80459016393442;98.87016393442624;24.606229508196723;19.52016393442623;31.33606557377049;5.069999999999999;7.332459016393442;7.4981967213114755;9.46327868852459;3.2891803278688525;5.648524590163935;16.65;33.25;9.65;12.14;2.16;3.22;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20080930;12.83672131147541;63.17098360655737;98.78540983606555;26.42295081967213;20.03163934426229;34.727704918032785;6.072950819672131;8.045245901639344;7.977540983606557;10.045901639344262;4.077377049180328;6.260983606557377;17.48;38.69;9.39;11.41;0.26;0.32;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20081130;12.434590163934429;54.03491803278688;98.60918032786886;28.80639344262295;21.907704918032785;37.55655737704917;6.941639344262296;8.610655737704919;8.899180327868853;11.005573770491804;4.62327868852459;6.40344262295082;20.26;38.97;10.34;12.85;2.41;4.16;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20090131;13.470483870967742;58.49435483870968;98.53145161290324;28.628225806451614;22.56967741935484;36.375;5.395161290322581;6.8512903225806445;7.352741935483871;9.32258064516129;3.3408064516129032;4.798709677419355;19.84;38.84;9.74;12.29;1.7;2.79;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20090331;15.875423728813558;74.02762711864408;98.52762711864408;26.712033898305084;22.09864406779661;32.99016949152543;3.7971186440677966;5.407796610169491;5.415254237288136;7.097796610169492;2.3203389830508474;3.924406779661017;20.04;36.21;8.44;10.37;0.8;1.25;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20090531;17.52754098360656;86.55278688524591;98.66016393442624;25.24688524590164;22.064262295081967;29.410983606557377;2.6596721311475413;4.282295081967214;4.103770491803278;5.944590163934427;1.5891803278688523;2.824098360655738;20.35;32.54;6.22;7.77;0.09;0.16;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20090731;15.784590163934428;84.12459016393443;98.87803278688526;24.064754098360652;19.938196721311478;29.2772131147541;4.150491803278689;6.393770491803278;6.316229508196722;8.097868852459017;2.6336065573770493;4.821967213114754;17.9;30.76;8.53;10.86;0.9;1.28;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20090930;14.018852459016394;73.05327868852459;98.89245901639345;25.015573770491805;19.37344262295082;32.18;5.3560655737704925;7.429180327868853;7.502131147540983;9.225573770491804;3.393606557377049;5.897704918032787;17.35;35.29;9.43;11.7;2.21;4.18;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20091130;12.899672131147542;59.2244262295082;98.60065573770493;27.761803278688525;21.0372131147541;36.35737704918033;6.171967213114754;7.65344262295082;8.081967213114755;9.979016393442624;3.766065573770492;5.60344262295082;18.4;38.11;9.52;12.12;2.32;4.14;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20100131;14.499193548387098;64.24822580645161;98.59032258064516;27.929032258064517;22.476129032258065;34.994354838709675;5.033387096774193;6.605645161290322;6.854032258064516;8.68016129032258;3.00758064516129;4.762419354838709;21.17;38.0;9.06;10.82;0.48;0.81;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20100331;15.213898305084744;63.77169491525423;98.53830508474576;28.98186440677966;23.45305084745763;36.23694915254237;4.595762711864406;6.238474576271186;6.375254237288136;8.27813559322034;2.764237288135593;4.537118644067797;21.79;40.33;8.09;10.43;1.12;1.79;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20100531;16.14950819672131;72.65163934426229;98.58459016393442;27.368032786885248;22.241967213114755;34.190000000000005;4.039016393442623;6.048524590163934;5.942786885245901;7.83983606557377;2.6050819672131147;4.446229508196721;19.79;36.83;8.2;10.41;0.98;1.18;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20100731;13.717868852459016;66.5322950819672;98.8677049180328;26.31819672131148;20.66704918032787;33.79737704918033;5.341803278688525;7.347868852459017;7.479344262295082;9.46344262295082;3.545081967213114;5.616393442622951;18.17;35.13;9.87;12.14;1.32;1.61;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20100930;12.119344262295082;60.61786885245902;98.8567213114754;26.199016393442623;19.50163934426229;34.65573770491803;6.5401639344262295;8.498688524590163;8.654590163934426;10.641967213114754;4.537377049180328;6.718032786885246;17.7;37.9;10.36;12.62;3.21;5.0;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20101130;12.581147540983608;54.01049180327869;98.53295081967214;29.04393442622951;22.24688524590164;37.58131147540984;6.154918032786885;7.680819672131148;8.406557377049179;10.509508196721312;4.107540983606557;5.2780327868852455;19.84;39.19;10.14;12.66;0.51;0.66;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20110131;14.359193548387095;64.09919354838709;98.415;27.787258064516127;22.53435483870968;34.55661290322581;4.805806451612903;6.253870967741936;6.699838709677419;8.466129032258063;2.9617741935483872;4.33225806451613;20.02;38.8;9.63;11.95;0.73;0.92;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20110331;16.217796610169493;76.55322033898305;98.51338983050849;26.37779661016949;21.872033898305087;32.2464406779661;3.7133898305084743;5.5093220338983055;5.394406779661017;7.342372881355932;2.3244067796610173;4.091355932203389;20.19;36.58;7.8;9.64;0.6;0.76;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
