center_point,envelope
POINT (-37.0909436468 -9.851582746600002),"POLYGON ((-37.3409436468 -10.101582746600002, -36.8409436468 -10.101582746600002, -36.8409436468 -9.601582746600002, -37.3409436468 -9.601582746600002, -37.3409436468 -10.101582746600002))"
POINT (-37.0909436468 -9.351582746600002),"POLYGON ((-37.3409436468 -9.601582746600002, -36.8409436468 -9.601582746600002, -36.8409436468 -9.101582746600002, -37.3409436468 -9.101582746600002, -37.3409436468 -9.601582746600002))"
POINT (-37.0909436468 -8.851582746600002),"POLYGON ((-37.3409436468 -9.101582746600002, -36.8409436468 -9.101582746600002, -36.8409436468 -8.601582746600002, -37.3409436468 -8.601582746600002, -37.3409436468 -9.101582746600002))"
POINT (-37.0909436468 -8.351582746600002),"POLYGON ((-37.3409436468 -8.601582746600002, -36.8409436468 -8.601582746600002, -36.8409436468 -8.101582746600002, -37.3409436468 -8.101582746600002, -37.3409436468 -8.601582746600002))"
POINT (-37.0909436468 -7.851582746600002),"POLYGON ((-37.3409436468 -8.101582746600002, -36.8409436468 -8.101582746600002, -36.8409436468 -7.601582746600002, -37.3409436468 -7.601582746600002, -37.3409436468 -8.101582746600002))"
POINT (-37.0909436468 -7.351582746600002),"POLYGON ((-37.3409436468 -7.601582746600002, -36.8409436468 -7.601582746600002, -36.8409436468 -7.101582746600002, -37.3409436468 -7.101582746600002, -37.3409436468 -7.601582746600002))"
POINT (-37.0909436468 -6.851582746600002),"POLYGON ((-37.3409436468 -7.101582746600002, -36.8409436468 -7.101582746600002, -36.8409436468 -6.601582746600002, -37.3409436468 -6.601582746600002, -37.3409436468 -7.101582746600002))"
POINT (-37.0909436468 -6.351582746600002),"POLYGON ((-37.3409436468 -6.601582746600002, -36.8409436468 -6.601582746600002, -36.8409436468 -6.101582746600002, -37.3409436468 -6.101582746600002, -37.3409436468 -6.601582746600002))"
POINT (-37.0909436468 -5.851582746600002),"POLYGON ((-37.3409436468 -6.101582746600002, -36.8409436468 -6.101582746600002, -36.8409436468 -5.601582746600002, -37.3409436468 -5.601582746600002, -37.3409436468 -6.101582746600002))"
POINT (-37.0909436468 -5.351582746600002),"POLYGON ((-37.3409436468 -5.601582746600002, -36.8409436468 -5.601582746600002, -36.8409436468 -5.101582746600002, -37.3409436468 -5.101582746600002, -37.3409436468 -5.601582746600002))"
POINT (-37.0909436468 -4.851582746600002),"POLYGON ((-37.3409436468 -5.101582746600002, -36.8409436468 -5.101582746600002, -36.8409436468 -4.601582746600002, -37.3409436468 -4.601582746600002, -37.3409436468 -5.101582746600002))"
POINT (-37.0909436468 -4.351582746600002),"POLYGON ((-37.3409436468 -4.601582746600002, -36.8409436468 -4.601582746600002, -36.8409436468 -4.101582746600002, -37.3409436468 -4.101582746600002, -37.3409436468 -4.601582746600002))"
POINT (-37.0909436468 -3.851582746600002),"POLYGON ((-37.3409436468 -4.101582746600002, -36.8409436468 -4.101582746600002, -36.8409436468 -3.601582746600002, -37.3409436468 -3.601582746600002, -37.3409436468 -4.101582746600002))"
POINT (-36.5909436468 -11.851582746600002),"POLYGON ((-36.8409436468 -12.101582746600002, -36.3409436468 -12.101582746600002, -36.3409436468 -11.601582746600002, -36.8409436468 -11.601582746600002, -36.8409436468 -12.101582746600002))"
POINT (-36.5909436468 -11.351582746600002),"POLYGON ((-36.8409436468 -11.601582746600002, -36.3409436468 -11.601582746600002, -36.3409436468 -11.101582746600002, -36.8409436468 -11.101582746600002, -36.8409436468 -11.601582746600002))"
POINT (-36.5909436468 -10.851582746600002),"POLYGON ((-36.8409436468 -11.101582746600002, -36.3409436468 -11.101582746600002, -36.3409436468 -10.601582746600002, -36.8409436468 -10.601582746600002, -36.8409436468 -11.101582746600002))"
POINT (-36.5909436468 -10.351582746600002),"POLYGON ((-36.8409436468 -10.601582746600002, -36.3409436468 -10.601582746600002, -36.3409436468 -10.101582746600002, -36.8409436468 -10.101582746600002, -36.8409436468 -10.601582746600002))"
POINT (-36.5909436468 -9.851582746600002),"POLYGON ((-36.8409436468 -10.101582746600002, -36.3409436468 -10.101582746600002, -36.3409436468 -9.601582746600002, -36.8409436468 -9.601582746600002, -36.8409436468 -10.101582746600002))"
POINT (-36.5909436468 -9.351582746600002),"POLYGON ((-36.8409436468 -9.601582746600002, -36.3409436468 -9.601582746600002, -36.3409436468 -9.101582746600002, -36.8409436468 -9.101582746600002, -36.8409436468 -9.601582746600002))"
POINT (-36.5909436468 -8.851582746600002),"POLYGON ((-36.8409436468 -9.101582746600002, -36.3409436468 -9.101582746600002, -36.3409436468 -8.601582746600002, -36.8409436468 -8.601582746600002, -36.8409436468 -9.101582746600002))"
POINT (-36.5909436468 -8.351582746600002),"POLYGON ((-36.8409436468 -8.601582746600002, -36.3409436468 -8.601582746600002, -36.3409436468 -8.101582746600002, -36.8409436468 -8.101582746600002, -36.8409436468 -8.601582746600002))"
POINT (-36.5909436468 -7.851582746600002),"POLYGON ((-36.8409436468 -8.101582746600002, -36.3409436468 -8.101582746600002, -36.3409436468 -7.601582746600002, -36.8409436468 -7.601582746600002, -36.8409436468 -8.101582746600002))"
POINT (-36.5909436468 -7.351582746600002),"POLYGON ((-36.8409436468 -7.601582746600002, -36.3409436468 -7.601582746600002, -36.3409436468 -7.101582746600002, -36.8409436468 -7.101582746600002, -36.8409436468 -7.601582746600002))"
POINT (-36.5909436468 -6.851582746600002),"POLYGON ((-36.8409436468 -7.101582746600002, -36.3409436468 -7.101582746600002, -36.3409436468 -6.601582746600002, -36.8409436468 -6.601582746600002, -36.8409436468 -7.101582746600002))"
POINT (-36.5909436468 -6.351582746600002),"POLYGON ((-36.8409436468 -6.601582746600002, -36.3409436468 -6.601582746600002, -36.3409436468 -6.101582746600002, -36.8409436468 -6.101582746600002, -36.8409436468 -6.601582746600002))"
POINT (-36.5909436468 -5.851582746600002),"POLYGON ((-36.8409436468 -6.101582746600002, -36.3409436468 -6.101582746600002, -36.3409436468 -5.601582746600002, -36.8409436468 -5.601582746600002, -36.8409436468 -6.101582746600002))"
POINT (-36.5909436468 -5.351582746600002),"POLYGON ((-36.8409436468 -5.601582746600002, -36.3409436468 -5.601582746600002, -36.3409436468 -5.101582746600002, -36.8409436468 -5.101582746600002, -36.8409436468 -5.601582746600002))"
POINT (-36.5909436468 -4.851582746600002),"POLYGON ((-36.8409436468 -5.101582746600002, -36.3409436468 -5.101582746600002, -36.3409436468 -4.601582746600002, -36.8409436468 -4.601582746600002, -36.8409436468 -5.101582746600002))"
POINT (-36.5909436468 -4.351582746600002),"POLYGON ((-36.8409436468 -4.601582746600002, -36.3409436468 -4.601582746600002, -36.3409436468 -4.101582746600002, -36.8409436468 -4.101582746600002, -36.8409436468 -4.601582746600002))"
POINT (-36.0909436468 -11.351582746600002),"POLYGON ((-36.3409436468 -11.601582746600002, -35.8409436468 -11.601582746600002, -35.8409436468 -11.101582746600002, -36.3409436468 -11.101582746600002, -36.3409436468 -11.601582746600002))"
POINT (-36.0909436468 -10.851582746600002),"POLYGON ((-36.3409436468 -11.101582746600002, -35.8409436468 -11.101582746600002, -35.8409436468 -10.601582746600002, -36.3409436468 -10.601582746600002, -36.3409436468 -11.101582746600002))"
POINT (-36.0909436468 -10.351582746600002),"POLYGON ((-36.3409436468 -10.601582746600002, -35.8409436468 -10.601582746600002, -35.8409436468 -10.101582746600002, -36.3409436468 -10.101582746600002, -36.3409436468 -10.601582746600002))"
POINT (-36.0909436468 -9.851582746600002),"POLYGON ((-36.3409436468 -10.101582746600002, -35.8409436468 -10.101582746600002, -35.8409436468 -9.601582746600002, -36.3409436468 -9.601582746600002, -36.3409436468 -10.101582746600002))"
POINT (-36.0909436468 -9.351582746600002),"POLYGON ((-36.3409436468 -9.601582746600002, -35.8409436468 -9.601582746600002, -35.8409436468 -9.101582746600002, -36.3409436468 -9.101582746600002, -36.3409436468 -9.601582746600002))"
POINT (-36.0909436468 -8.851582746600002),"POLYGON ((-36.3409436468 -9.101582746600002, -35.8409436468 -9.101582746600002, -35.8409436468 -8.601582746600002, -36.3409436468 -8.601582746600002, -36.3409436468 -9.101582746600002))"
POINT (-36.0909436468 -8.351582746600002),"POLYGON ((-36.3409436468 -8.601582746600002, -35.8409436468 -8.601582746600002, -35.8409436468 -8.101582746600002, -36.3409436468 -8.101582746600002, -36.3409436468 -8.601582746600002))"
POINT (-36.0909436468 -7.851582746600002),"POLYGON ((-36.3409436468 -8.101582746600002, -35.8409436468 -8.101582746600002, -35.8409436468 -7.601582746600002, -36.3409436468 -7.601582746600002, -36.3409436468 -8.101582746600002))"
POINT (-36.0909436468 -7.351582746600002),"POLYGON ((-36.3409436468 -7.601582746600002, -35.8409436468 -7.601582746600002, -35.8409436468 -7.101582746600002, -36.3409436468 -7.101582746600002, -36.3409436468 -7.601582746600002))"
POINT (-36.0909436468 -6.851582746600002),"POLYGON ((-36.3409436468 -7.101582746600002, -35.8409436468 -7.101582746600002, -35.8409436468 -6.601582746600002, -36.3409436468 -6.601582746600002, -36.3409436468 -7.101582746600002))"
POINT (-36.0909436468 -6.351582746600002),"POLYGON ((-36.3409436468 -6.601582746600002, -35.8409436468 -6.601582746600002, -35.8409436468 -6.101582746600002, -36.3409436468 -6.101582746600002, -36.3409436468 -6.601582746600002))"
POINT (-36.0909436468 -5.851582746600002),"POLYGON ((-36.3409436468 -6.101582746600002, -35.8409436468 -6.101582746600002, -35.8409436468 -5.601582746600002, -36.3409436468 -5.601582746600002, -36.3409436468 -6.101582746600002))"
POINT (-36.0909436468 -5.351582746600002),"POLYGON ((-36.3409436468 -5.601582746600002, -35.8409436468 -5.601582746600002, -35.8409436468 -5.101582746600002, -36.3409436468 -5.101582746600002, -36.3409436468 -5.601582746600002))"
POINT (-36.0909436468 -4.851582746600002),"POLYGON ((-36.3409436468 -5.101582746600002, -35.8409436468 -5.101582746600002, -35.8409436468 -4.601582746600002, -36.3409436468 -4.601582746600002, -36.3409436468 -5.101582746600002))"
POINT (-36.0909436468 -4.351582746600002),"POLYGON ((-36.3409436468 -4.601582746600002, -35.8409436468 -4.601582746600002, -35.8409436468 -4.101582746600002, -36.3409436468 -4.101582746600002, -36.3409436468 -4.601582746600002))"
POINT (-35.5909436468 -10.851582746600002),"POLYGON ((-35.8409436468 -11.101582746600002, -35.3409436468 -11.101582746600002, -35.3409436468 -10.601582746600002, -35.8409436468 -10.601582746600002, -35.8409436468 -11.101582746600002))"
POINT (-35.5909436468 -10.351582746600002),"POLYGON ((-35.8409436468 -10.601582746600002, -35.3409436468 -10.601582746600002, -35.3409436468 -10.101582746600002, -35.8409436468 -10.101582746600002, -35.8409436468 -10.601582746600002))"
POINT (-35.5909436468 -9.851582746600002),"POLYGON ((-35.8409436468 -10.101582746600002, -35.3409436468 -10.101582746600002, -35.3409436468 -9.601582746600002, -35.8409436468 -9.601582746600002, -35.8409436468 -10.101582746600002))"
POINT (-35.5909436468 -9.351582746600002),"POLYGON ((-35.8409436468 -9.601582746600002, -35.3409436468 -9.601582746600002, -35.3409436468 -9.101582746600002, -35.8409436468 -9.101582746600002, -35.8409436468 -9.601582746600002))"
POINT (-35.5909436468 -8.851582746600002),"POLYGON ((-35.8409436468 -9.101582746600002, -35.3409436468 -9.101582746600002, -35.3409436468 -8.601582746600002, -35.8409436468 -8.601582746600002, -35.8409436468 -9.101582746600002))"
POINT (-35.5909436468 -8.351582746600002),"POLYGON ((-35.8409436468 -8.601582746600002, -35.3409436468 -8.601582746600002, -35.3409436468 -8.101582746600002, -35.8409436468 -8.101582746600002, -35.8409436468 -8.601582746600002))"
POINT (-35.5909436468 -7.851582746600002),"POLYGON ((-35.8409436468 -8.101582746600002, -35.3409436468 -8.101582746600002, -35.3409436468 -7.601582746600002, -35.8409436468 -7.601582746600002, -35.8409436468 -8.101582746600002))"
POINT (-35.5909436468 -7.351582746600002),"POLYGON ((-35.8409436468 -7.601582746600002, -35.3409436468 -7.601582746600002, -35.3409436468 -7.101582746600002, -35.8409436468 -7.101582746600002, -35.8409436468 -7.601582746600002))"
POINT (-35.5909436468 -6.851582746600002),"POLYGON ((-35.8409436468 -7.101582746600002, -35.3409436468 -7.101582746600002, -35.3409436468 -6.601582746600002, -35.8409436468 -6.601582746600002, -35.8409436468 -7.101582746600002))"
POINT (-35.5909436468 -6.351582746600002),"POLYGON ((-35.8409436468 -6.601582746600002, -35.3409436468 -6.601582746600002, -35.3409436468 -6.101582746600002, -35.8409436468 -6.101582746600002, -35.8409436468 -6.601582746600002))"
POINT (-35.5909436468 -5.851582746600002),"POLYGON ((-35.8409436468 -6.101582746600002, -35.3409436468 -6.101582746600002, -35.3409436468 -5.601582746600002, -35.8409436468 -5.601582746600002, -35.8409436468 -6.101582746600002))"
POINT (-35.5909436468 -5.351582746600002),"POLYGON ((-35.8409436468 -5.601582746600002, -35.3409436468 -5.601582746600002, -35.3409436468 -5.101582746600002, -35.8409436468 -5.101582746600002, -35.8409436468 -5.601582746600002))"
POINT (-35.5909436468 -4.851582746600002),"POLYGON ((-35.8409436468 -5.101582746600002, -35.3409436468 -5.101582746600002, -35.3409436468 -4.601582746600002, -35.8409436468 -4.601582746600002, -35.8409436468 -5.101582746600002))"
POINT (-35.5909436468 -4.351582746600002),"POLYGON ((-35.8409436468 -4.601582746600002, -35.3409436468 -4.601582746600002, -35.3409436468 -4.101582746600002, -35.8409436468 -4.101582746600002, -35.8409436468 -4.601582746600002))"
POINT (-35.0909436468 -10.351582746600002),"POLYGON ((-35.3409436468 -10.601582746600002, -34.8409436468 -10.601582746600002, -34.8409436468 -10.101582746600002, -35.3409436468 -10.101582746600002, -35.3409436468 -10.601582746600002))"
POINT (-35.0909436468 -9.851582746600002),"POLYGON ((-35.3409436468 -10.101582746600002, -34.8409436468 -10.101582746600002, -34.8409436468 -9.601582746600002, -35.3409436468 -9.601582746600002, -35.3409436468 -10.101582746600002))"
POINT (-35.0909436468 -9.351582746600002),"POLYGON ((-35.3409436468 -9.601582746600002, -34.8409436468 -9.601582746600002, -34.8409436468 -9.101582746600002, -35.3409436468 -9.101582746600002, -35.3409436468 -9.601582746600002))"
POINT (-35.0909436468 -8.851582746600002),"POLYGON ((-35.3409436468 -9.101582746600002, -34.8409436468 -9.101582746600002, -34.8409436468 -8.601582746600002, -35.3409436468 -8.601582746600002, -35.3409436468 -9.101582746600002))"
POINT (-35.0909436468 -8.351582746600002),"POLYGON ((-35.3409436468 -8.601582746600002, -34.8409436468 -8.601582746600002, -34.8409436468 -8.101582746600002, -35.3409436468 -8.101582746600002, -35.3409436468 -8.601582746600002))"
POINT (-35.0909436468 -7.851582746600002),"POLYGON ((-35.3409436468 -8.101582746600002, -34.8409436468 -8.101582746600002, -34.8409436468 -7.601582746600002, -35.3409436468 -7.601582746600002, -35.3409436468 -8.101582746600002))"
POINT (-35.0909436468 -7.351582746600002),"POLYGON ((-35.3409436468 -7.601582746600002, -34.8409436468 -7.601582746600002, -34.8409436468 -7.101582746600002, -35.3409436468 -7.101582746600002, -35.3409436468 -7.601582746600002))"
POINT (-35.0909436468 -6.851582746600002),"POLYGON ((-35.3409436468 -7.101582746600002, -34.8409436468 -7.101582746600002, -34.8409436468 -6.601582746600002, -35.3409436468 -6.601582746600002, -35.3409436468 -7.101582746600002))"
POINT (-35.0909436468 -6.351582746600002),"POLYGON ((-35.3409436468 -6.601582746600002, -34.8409436468 -6.601582746600002, -34.8409436468 -6.101582746600002, -35.3409436468 -6.101582746600002, -35.3409436468 -6.601582746600002))"
POINT (-35.0909436468 -5.851582746600002),"POLYGON ((-35.3409436468 -6.101582746600002, -34.8409436468 -6.101582746600002, -34.8409436468 -5.601582746600002, -35.3409436468 -5.601582746600002, -35.3409436468 -6.101582746600002))"
POINT (-35.0909436468 -5.351582746600002),"POLYGON ((-35.3409436468 -5.601582746600002, -34.8409436468 -5.601582746600002, -34.8409436468 -5.101582746600002, -35.3409436468 -5.101582746600002, -35.3409436468 -5.601582746600002))"
POINT (-35.0909436468 -4.851582746600002),"POLYGON ((-35.3409436468 -5.101582746600002, -34.8409436468 -5.101582746600002, -34.8409436468 -4.601582746600002, -35.3409436468 -4.601582746600002, -35.3409436468 -5.101582746600002))"
POINT (-35.0909436468 -4.351582746600002),"POLYGON ((-35.3409436468 -4.601582746600002, -34.8409436468 -4.601582746600002, -34.8409436468 -4.101582746600002, -35.3409436468 -4.101582746600002, -35.3409436468 -4.601582746600002))"
POINT (-34.5909436468 -9.851582746600002),"POLYGON ((-34.8409436468 -10.101582746600002, -34.3409436468 -10.101582746600002, -34.3409436468 -9.601582746600002, -34.8409436468 -9.601582746600002, -34.8409436468 -10.101582746600002))"
POINT (-34.5909436468 -9.351582746600002),"POLYGON ((-34.8409436468 -9.601582746600002, -34.3409436468 -9.601582746600002, -34.3409436468 -9.101582746600002, -34.8409436468 -9.101582746600002, -34.8409436468 -9.601582746600002))"
