;center_point;envelope
32;POINT (-72.09024991999999 -6.851583009999999);POLYGON ((-72.34024991999999 -7.101583009999999, -72.34024991999999 -6.601583009999999, -71.84024991999999 -6.601583009999999, -71.84024991999999 -7.101583009999999, -72.34024991999999 -7.101583009999999))
33;POINT (-72.09024991999999 -6.351583009999999);POLYGON ((-72.34024991999999 -6.601583009999999, -72.34024991999999 -6.101583009999999, -71.84024991999999 -6.101583009999999, -71.84024991999999 -6.601583009999999, -72.34024991999999 -6.601583009999999))
34;POINT (-72.09024991999999 -5.851583009999999);POLYGON ((-72.34024991999999 -6.101583009999999, -72.34024991999999 -5.601583009999999, -71.84024991999999 -5.601583009999999, -71.84024991999999 -6.101583009999999, -72.34024991999999 -6.101583009999999))
35;POINT (-72.09024991999999 -5.351583009999999);POLYGON ((-72.34024991999999 -5.601583009999999, -72.34024991999999 -5.101583009999999, -71.84024991999999 -5.101583009999999, -71.84024991999999 -5.601583009999999, -72.34024991999999 -5.601583009999999))
36;POINT (-72.06559189169853 -4.888498628065943);POLYGON ((-72.34024991999999 -4.800201389165651, -72.33636707999999 -4.79700603, -72.32355503999999 -4.79649996, -72.32311116 -4.78732896, -72.32713487999999 -4.78084896, -72.32011488000001 -4.77749601, -72.30792492 -4.78317096, -72.29919384 -4.77580599, -72.27708516 -4.78341, -72.28255283999999 -4.79027997, -72.27966600000001 -4.79834298, -72.27105515999999 -4.79556, -72.25360991999999 -4.76508699, -72.24666696 -4.78058301, -72.23088996 -4.77648396, -72.21597192 -4.76756703, -72.21401784 -4.75658901, -72.20561183999999 -4.75086897, -72.19189 -4.76164701, -72.18744984 -4.75368102, -72.19234908 -4.74629598, -72.16891416 -4.73454396, -72.16089083999999 -4.73611896, -72.15983496 -4.72763403, -72.14522111999999 -4.72120497, -72.14067 -4.71336201, -72.12657492 -4.72298598, -72.09948707999999 -4.702194, -72.09047412 -4.68850896, -72.07631316 -4.67918001, -72.08157996 -4.67236404, -72.06205608 -4.65311601, -72.04474907999999 -4.65139998, -72.03700296 -4.63694202, -72.03876588 -4.62288096, -72.01777788 -4.63117401, -72.01316916 -4.63787802, -72.00533483999999 -4.641318, -72.00455616000001 -4.63192596, -72.00008315999999 -4.62555, -71.98396704 -4.62507102, -71.97622200000001 -4.60775403, -71.96902704 -4.604904, -71.96166612 -4.60780398, -71.94489516 -4.60454598, -71.94673815498641 -4.601583009999999, -71.84024991999999 -4.601583009999999, -71.84024991999999 -5.101583009999999, -72.34024991999999 -5.101583009999999, -72.34024991999999 -4.800201389165651))
37;POINT (-71.88347526769175 -4.565191917985471);POLYGON ((-71.94673815498641 -4.601583009999999, -71.94938292000001 -4.59733104, -71.94116195999999 -4.59294597, -71.94647088000001 -4.58433396, -71.94563208 -4.57541703, -71.93585916000001 -4.57656102, -71.92952784000001 -4.57084404, -71.93160684 -4.56114501, -71.92266192 -4.56221502, -71.92111211999999 -4.55451498, -71.92643615999999 -4.54477401, -71.91055584 -4.53896703, -71.90969508000001 -4.54861098, -71.90200188 -4.54355298, -71.90348904 -4.52786004, -71.89302887999999 -4.53795498, -71.88486516 -4.533462, -71.88855408000001 -4.521303, -71.88233688 -4.51581696, -71.867664 -4.526451, -71.85588983999999 -4.51281303, -71.84024991999999 -4.505803791073673, -71.84024991999999 -4.601583009999999, -71.94673815498641 -4.601583009999999))
38;POINT (-71.59090854052172 -9.800538822576911);POLYGON ((-71.34024991999999 -9.972493979618706, -71.34894611999999 -9.973503989999999, -71.35339284 -9.976959000000001, -71.35514000000001 -9.988392960000001, -71.35791696 -9.989882010000001, -71.36450207999999 -9.98542503, -71.37557892 -10.00082799, -71.67720095999999 -10.00052703, -71.84024991999999 -10.00040921127867, -71.84024991999999 -9.601583009999999, -71.34024991999999 -9.601583009999999, -71.34024991999999 -9.972493979618706))
39;POINT (-71.59024991999999 -9.351583009999999);POLYGON ((-71.84024991999999 -9.601583009999999, -71.84024991999999 -9.101583009999999, -71.34024991999999 -9.101583009999999, -71.34024991999999 -9.601583009999999, -71.84024991999999 -9.601583009999999))
40;POINT (-71.59024991999999 -8.851583009999999);POLYGON ((-71.84024991999999 -9.101583009999999, -71.84024991999999 -8.601583009999999, -71.34024991999999 -8.601583009999999, -71.34024991999999 -9.101583009999999, -71.84024991999999 -9.101583009999999))
41;POINT (-71.59024991999999 -8.351583009999999);POLYGON ((-71.84024991999999 -8.601583009999999, -71.84024991999999 -8.101583009999999, -71.34024991999999 -8.101583009999999, -71.34024991999999 -8.601583009999999, -71.84024991999999 -8.601583009999999))
42;POINT (-71.59024991999999 -7.851583009999999);POLYGON ((-71.84024991999999 -8.101583009999999, -71.84024991999999 -7.601583009999999, -71.34024991999999 -7.601583009999999, -71.34024991999999 -8.101583009999999, -71.84024991999999 -8.101583009999999))
43;POINT (-71.59024991999999 -7.351583009999999);POLYGON ((-71.84024991999999 -7.601583009999999, -71.84024991999999 -7.101583009999999, -71.34024991999999 -7.101583009999999, -71.34024991999999 -7.601583009999999, -71.84024991999999 -7.601583009999999))
44;POINT (-71.59024991999999 -6.851583009999999);POLYGON ((-71.84024991999999 -7.101583009999999, -71.84024991999999 -6.601583009999999, -71.34024991999999 -6.601583009999999, -71.34024991999999 -7.101583009999999, -71.84024991999999 -7.101583009999999))
45;POINT (-71.59024991999999 -6.351583009999999);POLYGON ((-71.84024991999999 -6.601583009999999, -71.84024991999999 -6.101583009999999, -71.34024991999999 -6.101583009999999, -71.34024991999999 -6.601583009999999, -71.84024991999999 -6.601583009999999))
46;POINT (-71.59024991999999 -5.851583009999999);POLYGON ((-71.84024991999999 -6.101583009999999, -71.84024991999999 -5.601583009999999, -71.34024991999999 -5.601583009999999, -71.34024991999999 -6.101583009999999, -71.84024991999999 -6.101583009999999))
47;POINT (-71.59024991999999 -5.351583009999999);POLYGON ((-71.84024991999999 -5.601583009999999, -71.84024991999999 -5.101583009999999, -71.34024991999999 -5.101583009999999, -71.34024991999999 -5.601583009999999, -71.84024991999999 -5.601583009999999))
48;POINT (-71.59024991999999 -4.851583009999999);POLYGON ((-71.84024991999999 -5.101583009999999, -71.84024991999999 -4.601583009999999, -71.34024991999999 -4.601583009999999, -71.34024991999999 -5.101583009999999, -71.84024991999999 -5.101583009999999))
49;POINT (-71.56353179752534 -4.537753223711671);POLYGON ((-71.84024991999999 -4.505803791073673, -71.83834703999999 -4.50495099, -71.81061192 -4.49732799, -71.79999912 -4.490541, -71.78838983999999 -4.49096598, -71.77646987999999 -4.48719399, -71.77102812 -4.49495199, -71.77182912000001 -4.50468702, -71.76066804 -4.50323397, -71.75133216 -4.49500203, -71.74938708000001 -4.48643898, -71.75465892 -4.47692202, -71.74799892 -4.47222204, -71.74061208000001 -4.48516503, -71.73897192 -4.497093, -71.72788896 -4.49862201, -71.71438716 -4.51189998, -71.70377616 -4.51269603, -71.68950108 -4.50172701, -71.67063816 -4.50938799, -71.65436904000001 -4.49520201, -71.65338912 -4.50789201, -71.626419 -4.49098002, -71.629722 -4.48270002, -71.62594488000001 -4.47461298, -71.618832 -4.46988897, -71.61360984 -4.47894396, -71.61522192 -4.48644303, -71.62372295999999 -4.50664497, -71.63377595999999 -4.51055403, -71.63363808 -4.51882296, -71.62597692 -4.52538603, -71.61402708 -4.533147, -71.60371488 -4.53331998, -71.58216492 -4.51984401, -71.56908288 -4.50691803, -71.55394416 -4.48071804, -71.54138915999999 -4.48397298, -71.54166600000001 -4.47351696, -71.53700004 -4.467015, -71.52113196000001 -4.46823801, -71.50219415999999 -4.486527, -71.49430403999999 -4.48704999, -71.49410891999999 -4.47829101, -71.50672188 -4.46517504, -71.50891212000001 -4.44798702, -71.49744287999999 -4.44922902, -71.48877515999999 -4.45960701, -71.47988783999999 -4.45469301, -71.48085408 -4.442769, -71.47266516000001 -4.43928897, -71.45942111999999 -4.43909304, -71.44936092 -4.45150098, -71.43688583999999 -4.45097196, -71.43633216000001 -4.46018499, -71.43030288 -4.46630301, -71.41727484 -4.46587299, -71.40918096 -4.451571, -71.40180384 -4.43775303, -71.38819403999999 -4.42781397, -71.36944416 -4.43542698, -71.35893504000001 -4.43334204, -71.35338815999999 -4.42761696, -71.346609 -4.43399697, -71.344917 -4.44439899, -71.34024991999999 -4.44313840777309, -71.34024991999999 -4.601583009999999, -71.84024991999999 -4.601583009999999, -71.84024991999999 -4.505803791073673))
50;POINT (-71.15083232852501 -9.745380902303079);POLYGON ((-70.84024991999999 -9.655096201157116, -70.84637207999999 -9.65685897, -70.85163311999999 -9.65398203, -70.86743712000001 -9.66321297, -70.870734 -9.66719196, -70.86778883999999 -9.66948399, -70.88004288 -9.68037597, -70.88123088 -9.687735, -70.88847983999999 -9.688869, -70.89832584 -9.71303103, -70.90233911999999 -9.712573020000001, -70.91050212 -9.726497999999999, -70.91402184 -9.726311969999999, -70.924941 -9.74067696, -70.94936196 -9.741545009999999, -70.94950308 -9.74412504, -70.951644 -9.74140704, -70.96030091999999 -9.750543029999999, -70.96296996 -9.747513, -70.96547412 -9.754281990000001, -70.97389308 -9.757901970000001, -70.98527483999999 -9.78861798, -70.990533 -9.787587029999999, -70.99316784 -9.803028960000001, -70.99066295999999 -9.80917803, -70.99531703999999 -9.816722009999999, -71.01898308 -9.81547803, -71.02090188 -9.817675019999999, -71.03247912 -9.814136039999999, -71.03742696 -9.81789201, -71.04861683999999 -9.81614196, -71.05962815999999 -9.823953960000001, -71.07738696 -9.82804104, -71.10365508 -9.851730030000001, -71.14474691999999 -9.86291802, -71.16349787999999 -9.87571503, -71.16666408 -9.884404979999999, -71.17219512 -9.888471989999999, -71.18186184 -9.917892, -71.19002484000001 -9.923907959999999, -71.19438912 -9.93859497, -71.20619316 -9.94756896, -71.21133396 -9.966782970000001, -71.22794292 -9.969733980000001, -71.24713884000001 -9.96243804, -71.25358608000001 -9.96388101, -71.25961212 -9.978486029999999, -71.27158392 -9.97866297, -71.308449 -9.99239004, -71.31822 -9.99163098, -71.33936292 -9.97239096, -71.34024991999999 -9.972493979618706, -71.34024991999999 -9.601583009999999, -70.84024991999999 -9.601583009999999, -70.84024991999999 -9.655096201157116))
51;POINT (-71.09024991999999 -9.351583009999999);POLYGON ((-71.34024991999999 -9.601583009999999, -71.34024991999999 -9.101583009999999, -70.84024991999999 -9.101583009999999, -70.84024991999999 -9.601583009999999, -71.34024991999999 -9.601583009999999))
52;POINT (-71.09024991999999 -8.851583009999999);POLYGON ((-71.34024991999999 -9.101583009999999, -71.34024991999999 -8.601583009999999, -70.84024991999999 -8.601583009999999, -70.84024991999999 -9.101583009999999, -71.34024991999999 -9.101583009999999))
53;POINT (-71.09024991999999 -8.351583009999999);POLYGON ((-71.34024991999999 -8.601583009999999, -71.34024991999999 -8.101583009999999, -70.84024991999999 -8.101583009999999, -70.84024991999999 -8.601583009999999, -71.34024991999999 -8.601583009999999))
54;POINT (-71.09024991999999 -7.851583009999999);POLYGON ((-71.34024991999999 -8.101583009999999, -71.34024991999999 -7.601583009999999, -70.84024991999999 -7.601583009999999, -70.84024991999999 -8.101583009999999, -71.34024991999999 -8.101583009999999))
55;POINT (-71.09024991999999 -7.351583009999999);POLYGON ((-71.34024991999999 -7.601583009999999, -71.34024991999999 -7.101583009999999, -70.84024991999999 -7.101583009999999, -70.84024991999999 -7.601583009999999, -71.34024991999999 -7.601583009999999))
56;POINT (-71.09024991999999 -6.851583009999999);POLYGON ((-71.34024991999999 -7.101583009999999, -71.34024991999999 -6.601583009999999, -70.84024991999999 -6.601583009999999, -70.84024991999999 -7.101583009999999, -71.34024991999999 -7.101583009999999))
57;POINT (-71.09024991999999 -6.351583009999999);POLYGON ((-71.34024991999999 -6.601583009999999, -71.34024991999999 -6.101583009999999, -70.84024991999999 -6.101583009999999, -70.84024991999999 -6.601583009999999, -71.34024991999999 -6.601583009999999))
58;POINT (-71.09024991999999 -5.851583009999999);POLYGON ((-71.34024991999999 -6.101583009999999, -71.34024991999999 -5.601583009999999, -70.84024991999999 -5.601583009999999, -70.84024991999999 -6.101583009999999, -71.34024991999999 -6.101583009999999))
59;POINT (-71.09024991999999 -5.351583009999999);POLYGON ((-71.34024991999999 -5.601583009999999, -71.34024991999999 -5.101583009999999, -70.84024991999999 -5.101583009999999, -70.84024991999999 -5.601583009999999, -71.34024991999999 -5.601583009999999))
60;POINT (-71.09024991999999 -4.851583009999999);POLYGON ((-71.34024991999999 -5.101583009999999, -71.34024991999999 -4.601583009999999, -70.84024991999999 -4.601583009999999, -70.84024991999999 -5.101583009999999, -71.34024991999999 -5.101583009999999))
61;POINT (-71.06693746578242 -4.486583551178483);POLYGON ((-71.34024991999999 -4.44313840777309, -71.33552784 -4.44186297, -71.31941892 -4.44418299, -71.31338891999999 -4.44876102, -71.31408192000001 -4.45821201, -71.30269800000001 -4.45135302, -71.30691791999999 -4.44003003, -71.31766392 -4.43261403, -71.32341 -4.42129401, -71.30974716 -4.41735498, -71.29775088 -4.43715903, -71.28549792 -4.44263301, -71.27896788 -4.438557, -71.26603092000001 -4.42837296, -71.27102592 -4.39665804, -71.27754911999999 -4.38767901, -71.26849799999999 -4.385997, -71.25071795999999 -4.39095897, -71.23858415999999 -4.38680898, -71.22835908 -4.38737796, -71.22999492 -4.40742402, -71.22021984 -4.40522802, -71.21658312 -4.37966199, -71.20655496000001 -4.37949702, -71.20166795999999 -4.38866901, -71.20846692000001 -4.40006301, -71.20085904 -4.42569798, -71.18827596 -4.41433899, -71.18879795999999 -4.39871697, -71.18427816000001 -4.39233696, -71.17247304 -4.39532199, -71.16669216 -4.39021899, -71.16005592 -4.39473303, -71.15977908000001 -4.40577198, -71.149806 -4.39954101, -71.15325012 -4.382766, -71.13738600000001 -4.38627402, -71.117109 -4.41017802, -71.10886212 -4.40097003, -71.11038887999999 -4.383828, -71.09997300000001 -4.37703003, -71.08808184 -4.37537196, -71.07916896 -4.37946399, -71.08560288 -4.38966099, -71.07900192 -4.395942, -71.05811003999999 -4.38629499, -71.05666284 -4.37298597, -71.04758184000001 -4.37464098, -71.04993912 -4.39537698, -71.04272184 -4.40064, -71.030277 -4.39670502, -71.02347192000001 -4.38451002, -71.01575099999999 -4.38346404, -71.00696916 -4.38738597, -70.99513811999999 -4.38414201, -70.98791507999999 -4.36933098, -70.98896988 -4.36164498, -70.99952184 -4.35422097, -70.99624908 -4.34484801, -70.98430391999999 -4.35207897, -70.97596883999999 -4.36257504, -70.97261184 -4.37533803, -70.94880612 -4.37914998, -70.9425 -4.38550002, -70.93638900000001 -4.37485797, -70.93665900000001 -4.36337298, -70.93127592 -4.35613104, -70.92455615999999 -4.36149297, -70.91493912 -4.35367098, -70.90827695999999 -4.33287801, -70.89932988 -4.32422496, -70.87950288 -4.32240102, -70.88290595999999 -4.30040196, -70.87891212 -4.29221997, -70.84933092 -4.27829301, -70.86531816 -4.25975103, -70.86810491999999 -4.25024199, -70.85583396 -4.24727298, -70.84358496 -4.25358801, -70.84024991999999 -4.252487779621285, -70.84024991999999 -4.601583009999999, -71.34024991999999 -4.601583009999999, -71.34024991999999 -4.44313840777309))
62;POINT (-70.47431662201802 -10.80168597514727);POLYGON ((-70.34024991999999 -11.0667693517836, -70.34966208 -11.06462799, -70.35336215999999 -11.05863903, -70.37403083999999 -11.06045001, -70.38541512 -11.04732, -70.398972 -11.04457302, -70.40611296 -11.04749496, -70.41022596000001 -11.04182199, -70.42416408 -11.03814504, -70.43327388 -11.039814, -70.440552 -11.03349501, -70.43733288 -11.02737699, -70.44952499999999 -11.00082402, -70.46916984000001 -10.98863604, -70.47950111999999 -10.97118396, -70.48638792 -10.96429203, -70.49444616 -10.96344198, -70.50515688 -10.95182298, -70.51466303999999 -10.94827797, -70.51944708000001 -10.94067396, -70.53033384 -10.93465197, -70.62102504000001 -10.99982097, -70.62285707999999 -10.71124299, -70.623756 -10.63474002, -70.62404720001614 -10.60158301, -70.34024991999999 -10.60158301, -70.34024991999999 -11.0667693517836))
63;POINT (-70.48247852062845 -10.35163907670117);POLYGON ((-70.62404720001614 -10.60158301, -70.62528203999999 -10.46097999, -70.62514487999999 -10.42494102, -70.62419232006818 -10.10158301, -70.34024991999999 -10.10158301, -70.34024991999999 -10.60158301, -70.62404720001614 -10.60158301))
64;POINT (-70.47619587435338 -9.861935452341314);MULTIPOLYGON (((-70.62419232006818 -10.10158301, -70.62411384000001 -10.074942, -70.62081516000001 -9.961308000000001, -70.62164783999999 -9.82155204, -70.61535395999999 -9.815616990000001, -70.60877207999999 -9.801287009999999, -70.59846708000001 -9.79908597, -70.59069288000001 -9.802784969999999, -70.58485116 -9.78313797, -70.57850615999999 -9.77666301, -70.55969291999999 -9.78750999, -70.54555788 -9.777375989999999, -70.53480792000001 -9.763252019999999, -70.53788987999999 -9.74682297, -70.53178104 -9.74404296, -70.53292512 -9.732267, -70.52584284 -9.72268704, -70.52795388 -9.718451999999999, -70.52452488 -9.713538, -70.52998283999999 -9.711963989999999, -70.54303392 -9.67831101, -70.54813512 -9.67649202, -70.55267112 -9.66727197, -70.56587411999999 -9.66546396, -70.58064383999999 -9.64119204, -70.59722508 -9.606195, -70.59199093113278 -9.601583009999999, -70.34024991999999 -9.601583009999999, -70.34024991999999 -10.10158301, -70.62419232006818 -10.10158301)), ((-70.75655290872179 -9.601583009999999, -70.75659708000001 -9.60202404, -70.75950012 -9.60379803, -70.76265106331651 -9.601583009999999, -70.75655290872179 -9.601583009999999)), ((-70.76648814716485 -9.601583009999999, -70.76748384 -9.60522003, -70.78708296000001 -9.61292898, -70.78781016000001 -9.618021990000001, -70.78366115999999 -9.620807040000001, -70.79148684 -9.62529003, -70.79212115999999 -9.63136197, -70.79273496 -9.636317010000001, -70.79684112 -9.63579897, -70.79864688000001 -9.64135503, -70.80152508 -9.63941202, -70.80431292 -9.642261960000001, -70.81306488 -9.638305020000001, -70.82395308 -9.64365804, -70.82828496 -9.641556, -70.83024408 -9.64485702, -70.83604584 -9.64182402, -70.83875592 -9.65466603, -70.84024991999999 -9.655096201157116, -70.84024991999999 -9.601583009999999, -70.76648814716485 -9.601583009999999)))
