;center_point;envelope
20;POINT (-46.78370866008601 -8.949329651551567);POLYGON ((-46.82454677349365 -9.198939000000003, -46.82738988 -9.193859010000001, -46.83886308 -9.197174970000001, -46.85028192 -9.19142901, -46.85194404 -9.185725980000001, -46.84738716 -9.16759998, -46.85199696 -9.15404004, -46.86069384 -9.146013030000001, -46.88259804 -9.142803990000001, -46.88991396 -9.140502959999999, -46.89188604 -9.137916000000001, -46.88988984 -9.126243000000001, -46.89313488 -9.121892040000001, -46.89922896 -9.126303030000001, -46.90631088 -9.135079019999999, -46.91725416 -9.131682959999999, -46.92588516 -9.13453398, -46.93137912 -9.127656, -46.931058 -9.12037896, -46.92577392 -9.117234, -46.92983292 -9.10557099, -46.92313512 -9.09747999, -46.93016592 -9.09525402, -46.92788784 -9.09216702, -46.93111488 -9.08547903, -46.92867192 -9.082928969999999, -46.91855088 -9.086778989999999, -46.911726 -9.08231499, -46.92291516 -9.06525396, -46.94257908 -9.06406398, -46.97551584 -9.081315, -46.98891792 -9.074763000000001, -46.99828188 -9.075985019999999, -47.00000412 -9.08106903, -47.00692116 -9.08178399, -47.01319596 -9.077675040000001, -47.00978496 -9.069891030000001, -47.02314384 -9.075635999999999, -47.03395392 -9.06905502, -47.04525288 -9.06810201, -47.04800004 -9.07090002, -47.06831088 -9.06346602, -47.06756892 -9.055603980000001, -47.05730604 -9.05254596, -47.06130996 -9.047724029999999, -47.05383312 -9.04775598, -47.05367004 -9.03334302, -47.04306192 -9.02613996, -47.04358716 -9.022500989999999, -47.048337 -9.021396960000001, -47.04819984 -9.015238979999999, -47.056059 -9.018462960000001, -47.06807904 -9.01161297, -47.06166888 -9.00728397, -47.043612 -9.00645804, -47.03845284 -9.000547020000001, -47.032002 -8.98587, -47.03527908 -8.978535000000001, -47.03136804 -8.979525990000001, -47.03136804 -8.987958000000001, -47.02114404 -8.98823196, -47.02114116 -8.98007103, -47.01494916 -8.975906999999999, -47.01275784 -8.966393999999999, -47.01785904 -8.95252698, -47.01259008 -8.951898959999999, -47.01083508 -8.94619602, -46.99425708 -8.945118000000001, -46.99663992 -8.93222604, -46.98350388 -8.931493980000001, -46.981971 -8.91956403, -46.96986996 -8.914084020000001, -46.975203 -8.902628999999999, -46.98236808 -8.902530990000001, -46.98597816 -8.89831701, -46.98372384 -8.894449979999999, -46.98852588 -8.89221096, -46.98564912 -8.887986, -46.99316916 -8.879832, -46.97769492 -8.86736097, -46.96513884 -8.867259990000001, -46.9593 -8.875038959999999, -46.95646716 -8.874081, -46.94113512 -8.85907098, -46.91772396 -8.856586979999999, -46.91302812 -8.84741904, -46.917891 -8.84326896, -46.91766384 -8.839288979999999, -46.91386008 -8.834812019999999, -46.90938708 -8.834868, -46.90686204 -8.828018009999999, -46.91325384 -8.822412, -46.902384 -8.81412804, -46.90613808 -8.796149010000001, -46.90253088 -8.791754040000001, -46.90330596 -8.783496, -46.90434888 -8.776611000000001, -46.90507896 -8.774533979999999, -46.91085912 -8.768365019999999, -46.90916892 -8.764125030000001, -46.91688984 -8.762033969999999, -46.91752488 -8.75087802, -46.92444516 -8.743814009999999, -46.93085784 -8.726345009999999, -46.92817512 -8.723014020000001, -46.92213792 -8.727267960000001, -46.91683404 -8.725704029999999, -46.91361204 -8.72203698, -46.91394612 -8.708175990000001, -46.90495874657827 -8.698939000000003, -46.60471684 -8.698939000000003, -46.60471684 -9.198939000000003, -46.82454677349365 -9.198939000000003))
21;POINT (-46.72996355748204 -8.541768266330768);POLYGON ((-46.90495874657827 -8.698939000000003, -46.900197 -8.694044999999999, -46.89033408 -8.690825970000001, -46.88652708 -8.686082969999999, -46.88875188 -8.66938203, -46.89581004 -8.66485602, -46.89527292 -8.65933398, -46.90347192 -8.661306959999999, -46.902195 -8.65280997, -46.90575396 -8.65393497, -46.91597112 -8.648000010000001, -46.91127204 -8.639279999999999, -46.91667204 -8.63250498, -46.91147112 -8.62641, -46.91147184 -8.61899103, -46.90683396 -8.61930504, -46.90747404 -8.61360498, -46.90461204 -8.61599799, -46.90147608 -8.612782019999999, -46.90494504 -8.60838498, -46.89830916 -8.60775102, -46.89736488 -8.604684000000001, -46.90344312 -8.60369796, -46.89730512 -8.600609970000001, -46.90353996 -8.59536198, -46.90936116 -8.59817997, -46.91013588 -8.59518396, -46.91597508 -8.595372960000001, -46.91227788 -8.59143798, -46.91339604 -8.586172980000001, -46.91025504 -8.590197959999999, -46.89861408 -8.59044501, -46.90183284 -8.585868960000001, -46.89714312 -8.583036030000001, -46.897416 -8.57633103, -46.89316692 -8.57801898, -46.89261288 -8.57014803, -46.88861292 -8.576535959999999, -46.88291988 -8.566382969999999, -46.87833816 -8.572116960000001, -46.87825104 -8.565173010000001, -46.87436412 -8.567118990000001, -46.87649892 -8.563111019999999, -46.87247304 -8.56234701, -46.87503084 -8.554893030000001, -46.86242112 -8.55868104, -46.85786712 -8.551131030000001, -46.85966784 -8.544958019999999, -46.85239404 -8.54268804, -46.85166504 -8.536628970000001, -46.84675284 -8.53382601, -46.84621788 -8.53171704, -46.85041296 -8.52541497, -46.84293 -8.52244803, -46.85173992 -8.51550597, -46.84650516 -8.510519970000001, -46.85058108 -8.503309979999999, -46.84592016 -8.50101201, -46.84811508 -8.491710960000001, -46.850616 -8.489266020000001, -46.84847796 -8.487570959999999, -46.85066496 -8.47575099, -46.84069908 -8.473095000000001, -46.84011804 -8.46522, -46.83471084 -8.46865296, -46.83190788 -8.464552019999999, -46.82495088 -8.473475970000001, -46.82469816 -8.47380096, -46.82459484 -8.47359297, -46.82036484 -8.46507096, -46.815111 -8.469951030000001, -46.79614188 -8.446226040000001, -46.80155484 -8.44360002, -46.79505792 -8.429563979999999, -46.79918892 -8.422315019999999, -46.79830116 -8.41236003, -46.80613296 -8.399043000000001, -46.80641304 -8.398566000000001, -46.80597492 -8.398783979999999, -46.79457984 -8.404452989999999, -46.78659612 -8.398693979999999, -46.78530804 -8.39496303, -46.79130492 -8.38574496, -46.78623108 -8.38183203, -46.78610904 -8.37404001, -46.78201188 -8.36767899, -46.76079384 -8.37803502, -46.74961296 -8.37359397, -46.73610792 -8.378805959999999, -46.73394684 -8.38498302, -46.72767816 -8.38598004, -46.72623096 -8.38273599, -46.72122696 -8.36811999, -46.71231012 -8.361999989999999, -46.70638992 -8.351127, -46.68500196 -8.34409602, -46.67785992 -8.336135970000001, -46.65924684 -8.33269797, -46.63481508 -8.31891699, -46.60638984 -8.328030030000001, -46.60471684 -8.328007731261774, -46.60471684 -8.698939000000003, -46.90495874657827 -8.698939000000003))
22;POINT (-46.87943701731459 -7.838898837310936);POLYGON ((-46.60471684 -7.895818491817706, -46.61317512 -7.89662997, -46.61496504 -7.89638103, -46.63089108 -7.89833097, -46.64034108 -7.90612902, -46.65021696 -7.90848999, -46.65648996 -7.90359498, -46.66014504 -7.90016004, -46.667745 -7.90368696, -46.672812 -7.914033, -46.68502896 -7.91231697, -46.696581 -7.91640198, -46.70803188 -7.909524, -46.71261 -7.91375004, -46.72166616 -7.91451603, -46.72611288 -7.92312399, -46.73244096 -7.91852796, -46.73704212 -7.92412101, -46.74157992 -7.92251397, -46.74628584 -7.9263, -46.75575204 -7.92196002, -46.76291712 -7.93836603, -46.76700096 -7.93827603, -46.76784696 -7.93520604, -46.77344496 -7.94270997, -46.78136496 -7.94466297, -46.78299792 -7.95096099, -46.78617384 -7.95142098, -46.78880616 -7.94670903, -46.79192484 -7.95295998, -46.79972892 -7.95502098, -46.80160812 -7.94954898, -46.80611208 -7.95080502, -46.81363716 -7.950978, -46.82769192 -7.961031, -46.83093192 -7.96281498, -46.83772188 -7.95913497, -46.83952404 -7.96511601, -46.84352004 -7.96493403, -46.85036184 -7.95696498, -46.86124788 -7.96058802, -46.86589008 -7.968924, -46.87069608 -7.96131297, -46.86899004 -7.95601296, -46.87233588 -7.95516003, -46.88224812 -7.96367601, -46.88224884 -7.97272902, -46.88888796 -7.974639, -46.89579096 -7.98650397, -46.90477692 -7.98650496, -46.90897092 -7.98006996, -46.91786508 -7.98136002, -46.92241404 -7.98499098, -46.92097692 -7.99493103, -46.92324816 -7.99155999, -46.94097096 -7.99647597, -46.94522508 -8.004924989999999, -46.94907708 -8.00801298, -46.952982 -8.00624097, -46.95603084 -8.016158969999999, -46.95389496 -8.025795990000001, -46.96566912 -8.03431602, -46.96239816 -8.039085030000001, -46.97983584 -8.04516003, -46.98155592 -8.05011696, -46.98881388 -8.04746898, -46.99701 -8.066825010000001, -47.00083896 -8.065931040000001, -47.00165004 -8.057226959999999, -47.00811996 -8.06177403, -47.01412908 -8.05725198, -47.015586 -8.05615596, -47.02039596 -8.06005701, -47.02414788 -8.05634001, -47.04308316 -8.05318596, -47.04445116 -8.04647097, -47.05310916 -8.041305960000001, -47.05056288 -8.03541096, -47.05859088 -8.027435970000001, -47.06022312 -8.01046899, -47.06352612 -8.00416899, -47.07153216 -7.999623, -47.07705888 -7.99236999, -47.08102716 -7.98956604, -47.08401192 -7.98806799, -47.10471684 -7.990254292560499, -47.10471684 -7.988741678848755, -47.097369 -7.97968503, -47.10471684 -7.970804038350582, -47.10471684 -7.968041781759573, -47.10128184 -7.96609998, -47.10437892 -7.96075497, -47.10159288 -7.954137, -47.10471684 -7.953022060655847, -47.10471684 -7.698939000000003, -46.60471684 -7.698939000000003, -46.60471684 -7.895818491817706))
23;POINT (-46.85471684 -7.448939000000003);POLYGON ((-47.10471684 -7.698939000000003, -47.10471684 -7.198939000000003, -46.60471684 -7.198939000000003, -46.60471684 -7.698939000000003, -47.10471684 -7.698939000000003))
24;POINT (-46.85471684 -6.948939000000003);POLYGON ((-47.10471684 -7.198939000000003, -47.10471684 -6.698939000000003, -46.60471684 -6.698939000000003, -46.60471684 -7.198939000000003, -47.10471684 -7.198939000000003))
25;POINT (-46.85471684 -6.448939000000003);POLYGON ((-47.10471684 -6.698939000000003, -47.10471684 -6.198939000000003, -46.60471684 -6.198939000000003, -46.60471684 -6.698939000000003, -47.10471684 -6.698939000000003))
26;POINT (-46.85471684 -5.948939000000003);POLYGON ((-47.10471684 -6.198939000000003, -47.10471684 -5.698939000000003, -46.60471684 -5.698939000000003, -46.60471684 -6.198939000000003, -47.10471684 -6.198939000000003))
27;POINT (-46.85471684 -5.448939000000003);POLYGON ((-47.10471684 -5.698939000000003, -47.10471684 -5.198939000000003, -46.60471684 -5.198939000000003, -46.60471684 -5.698939000000003, -47.10471684 -5.698939000000003))
28;POINT (-46.85471684 -4.948939000000003);POLYGON ((-47.10471684 -5.198939000000003, -47.10471684 -4.698939000000003, -46.60471684 -4.698939000000003, -46.60471684 -5.198939000000003, -47.10471684 -5.198939000000003))
29;POINT (-46.85471684 -4.448939000000003);POLYGON ((-47.10471684 -4.698939000000003, -47.10471684 -4.198939000000003, -46.60471684 -4.198939000000003, -46.60471684 -4.698939000000003, -47.10471684 -4.698939000000003))
30;POINT (-46.84873732438978 -3.953715108014897);POLYGON ((-47.10471684 -3.874445724762021, -47.10144096 -3.86097498, -47.08832508 -3.86120898, -47.08393596 -3.84737499, -47.07900684 -3.84577002, -47.08355616 -3.84020001, -47.07981396 -3.83636898, -47.08626516 -3.82452903, -47.07854604 -3.82656897, -47.07759888 -3.82070997, -47.07219996 -3.81748896, -47.07783612 -3.811311, -47.07398988 -3.80747997, -47.075229 -3.80392497, -47.06765496 -3.80294604, -47.06282412 -3.79851102, -47.06363304 -3.79022202, -47.05879788 -3.78406899, -47.064276 -3.77738604, -47.05571484 -3.77407098, -47.05922916 -3.76890903, -47.05487208 -3.76790796, -47.06485596 -3.75899103, -47.05295508 -3.74618403, -47.05885692 -3.74293602, -47.05267608 -3.73769496, -47.05992684 -3.72993102, -47.05994484 -3.72832497, -47.05673292 -3.72131397, -47.047707 -3.71850498, -47.050137 -3.71556801, -47.045862 -3.70506699, -47.05011408164383 -3.698939000000003, -46.60471684 -3.698939000000003, -46.60471684 -4.198939000000003, -47.10471684 -4.198939000000003, -47.10471684 -3.874445724762021))
31;POINT (-46.78397732550754 -3.488263292887663);POLYGON ((-47.05011408164383 -3.698939000000003, -47.05035696 -3.69858897, -47.048364 -3.68858799, -47.05410816 -3.68463303, -47.04921792 -3.67666002, -47.04034896 -3.67395201, -47.03660208 -3.66759396, -47.04847308 -3.668274, -47.052297 -3.66280704, -47.04549408 -3.65726403, -47.05045992 -3.65300802, -47.05521408 -3.65393097, -47.05309188 -3.64845402, -47.05516116 -3.64632696, -47.04707808 -3.64725504, -47.03965812 -3.64373496, -47.04565716 -3.638061, -47.04435108 -3.63301101, -47.05192188 -3.63501504, -47.04485112 -3.62512701, -47.04820704 -3.61925703, -47.04000804 -3.61503198, -47.03775804 -3.60513198, -47.03017392 -3.604239, -47.03169204 -3.59973999, -47.02701384 -3.59844003, -47.040984 -3.59035596, -47.03155092 -3.587679, -47.03426496 -3.58478298, -47.02682088 -3.58056099, -47.02834908 -3.57809202, -47.030499 -3.58024401, -47.03519592 -3.57272001, -47.03910696 -3.57325101, -47.033577 -3.56833197, -47.03783616 -3.56392701, -47.03717592 -3.56144301, -47.030148 -3.559824, -47.01804984 -3.56516802, -47.01585996 -3.56266701, -47.01774384 -3.54755898, -47.01329388 -3.54556503, -47.01011112 -3.54801897, -47.00359008 -3.54169404, -47.00303604 -3.53360304, -46.996101 -3.539376, -46.98894384 -3.53142297, -46.97688816 -3.53001303, -46.97961516 -3.51854802, -46.96984584 -3.51455103, -46.97716104 -3.50412903, -46.97747712 -3.49853103, -46.98231696 -3.49535997, -46.96714584 -3.490848, -46.96679016 -3.49348203, -46.96364088 -3.49138098, -46.96155684 -3.49731297, -46.95952212 -3.495276, -46.95964092 -3.48895197, -46.968975 -3.47319198, -46.95744492 -3.47242599, -46.95378516 -3.476385, -46.94756112 -3.47607, -46.948851 -3.46592403, -46.95565284 -3.46130001, -46.95033816 -3.45623904, -46.947069 -3.45940803, -46.95123708 -3.44780703, -46.94737284 -3.44801304, -46.94646312 -3.45157101, -46.941606 -3.44657601, -46.94767884 -3.437541, -46.95593184 -3.43712898, -46.95303888 -3.43160199, -46.95603912 -3.42553698, -46.95439608 -3.42270801, -46.94719104 -3.42311796, -46.947186 -3.42034497, -46.93965408 -3.42030096, -46.94187384 -3.41726697, -46.93990284 -3.41424099, -46.94846904 -3.40651899, -46.94425596 -3.39651603, -46.94748516 -3.39162498, -46.94483304 -3.38999499, -46.93855788 -3.39646203, -46.937898 -3.394224, -46.93735116 -3.38237001, -46.94381604 -3.37745799, -46.93791996 -3.37229199, -46.93792608 -3.37532202, -46.93012884 -3.37342797, -46.92725388 -3.37672701, -46.92108204 -3.36923001, -46.92441312 -3.364416, -46.91196396 -3.36167397, -46.91007792 -3.36859299, -46.90549008 -3.36715299, -46.90338516 -3.36228399, -46.90704708 -3.35898297, -46.8999 -3.35484801, -46.89780984 -3.358278, -46.89910404 -3.35010798, -46.90191888 -3.34937799, -46.88985384 -3.342024, -46.889055 -3.33517599, -46.87708104 -3.34119303, -46.87879104 -3.34514196, -46.87538796 -3.34620198, -46.87190496 -3.34061001, -46.86784416 -3.34009098, -46.86534216 -3.33271899, -46.86965496 -3.32783703, -46.87319196 -3.32822601, -46.86852492 -3.32684199, -46.86631812 -3.32819001, -46.858941 -3.34221498, -46.84805496 -3.33525402, -46.85131908 -3.32905698, -46.84778784 -3.31893099, -46.83958488 -3.32374401, -46.82980296 -3.31104996, -46.82155284 -3.31251498, -46.81296684 -3.30917202, -46.81223388 -3.30122097, -46.82558592 -3.29696199, -46.80959112 -3.28895703, -46.80900612 -3.28272696, -46.819062 -3.27477897, -46.81931688 -3.27095703, -46.81426716 -3.26721204, -46.810215 -3.27196197, -46.80182088 -3.26604897, -46.80577692 -3.24410904, -46.79614188 -3.23918604, -46.784628 -3.24618804, -46.77908292 -3.24122301, -46.777329 -3.22953696, -46.78150608 -3.22188903, -46.77796008 -3.21623001, -46.76217012 -3.212109, -46.75798908 -3.21791202, -46.75438296 -3.215349, -46.75659804 -3.20836302, -46.770732 -3.20214699, -46.76987484 -3.19905297, -46.76959016913551 -3.198939000000003, -46.60471684 -3.198939000000003, -46.60471684 -3.698939000000003, -47.05011408164383 -3.698939000000003))
32;POINT (-46.64912260409614 -3.0176468532306);MULTIPOLYGON (((-46.76959016913551 -3.198939000000003, -46.75676904 -3.19380597, -46.75924404 -3.18602997, -46.77147504 -3.17685204, -46.76126004 -3.17766096, -46.75152096 -3.18867804, -46.74364596 -3.17920599, -46.747485 -3.164247, -46.72657584 -3.16118601, -46.72028088 -3.15658602, -46.72014912 -3.15078903, -46.72910196 -3.14438499, -46.72737612 -3.12963399, -46.73039616 -3.12620301, -46.73558088 -3.133638, -46.74383712 -3.13612803, -46.748403 -3.12597603, -46.747413 -3.12051096, -46.73968884 -3.12249897, -46.73457684 -3.12000498, -46.73039112 -3.12343704, -46.72072692 -3.10836897, -46.71163296 -3.11385096, -46.71558108 -3.12504201, -46.70837892 -3.12689799, -46.70227584 -3.11841099, -46.70630604 -3.09956499, -46.687761 -3.09254796, -46.67864904 -3.09435399, -46.67636988 -3.09480498, -46.67666688 -3.09370797, -46.68177384 -3.07483704, -46.67239404 -3.06516897, -46.67663016 -3.05152704, -46.67646888 -3.03268797, -46.66723488 -3.03158304, -46.67126796 -3.014055, -46.65875616 -3.01084704, -46.67144904 -3.00423897, -46.67295204 -2.99989998, -46.66880916 -2.99282904, -46.65166884 -2.99614896, -46.64941884 -2.99381301, -46.64861604 -2.983176, -46.65166704 -2.97881901, -46.66161492 -2.97634698, -46.66145112 -2.97277704, -46.64752596 -2.97137502, -46.64761992 -2.96133003, -46.65530304 -2.95545996, -46.66586508 -2.95393302, -46.671255 -2.94675498, -46.66686696 -2.93571, -46.65338892 -2.930688, -46.65600396 -2.922849, -46.66275684 -2.91634299, -46.66519584 -2.90524599, -46.66214592 -2.90392596, -46.67220396 -2.89236402, -46.680282 -2.89211301, -46.67923296 -2.88136503, -46.66821984 -2.87545599, -46.65225816 -2.87843103, -46.64538792 -2.88350199, -46.63717308 -2.88285003, -46.64184192 -2.87801703, -46.63566396 -2.87567298, -46.63373688 -2.86976403, -46.63907316 -2.87017803, -46.64092392 -2.863962, -46.63588212 -2.86071102, -46.63475316 -2.86752996, -46.62911412 -2.86548696, -46.63144692 -2.86192404, -46.62928296 -2.85818598, -46.63977192 -2.85581898, -46.64048688 -2.85244002, -46.63624896 -2.85082704, -46.62181116 -2.85820704, -46.617696 -2.85890796, -46.614609 -2.85501303, -46.61192592 -2.85710202, -46.61016516 -2.84511798, -46.61411508 -2.83668399, -46.61811504 -2.83553397, -46.61352396 -2.82858498, -46.60471684 -2.832258578763609, -46.60471684 -3.198939000000003, -46.76959016913551 -3.198939000000003)), ((-46.60471684 -2.788592501628123, -46.60734312 -2.78836902, -46.61100504 -2.79947799, -46.62697716 -2.80406196, -46.63622592 -2.79331299, -46.63716408 -2.78077104, -46.63152684 -2.76675201, -46.63550016 -2.75419998, -46.63986804 -2.75015502, -46.64502108 -2.75724, -46.65044916 -2.75658804, -46.65664008 -2.73850704, -46.65255516 -2.73588003, -46.65244392 -2.72907198, -46.66766796 -2.73365802, -46.66981104 -2.73040596, -46.66600008 -2.72431998, -46.670283 -2.71766997, -46.67001696 -2.70755604, -46.66594445090938 -2.698939000000003, -46.60471684 -2.698939000000003, -46.60471684 -2.788592501628123)))
33;POINT (-46.62328435101228 -2.678643122435367);POLYGON ((-46.66594445090938 -2.698939000000003, -46.66353084 -2.69383203, -46.64655612 -2.68869798, -46.65031092 -2.68175196, -46.64858508 -2.67877296, -46.63558188 -2.68605702, -46.63261404 -2.68163604, -46.63335816 -2.67274296, -46.620216 -2.665818, -46.619307 -2.66217903, -46.62150516 -2.64415797, -46.61070192 -2.64344598, -46.60555896 -2.63876301, -46.60471684 -2.640570711170271, -46.60471684 -2.698939000000003, -46.66594445090938 -2.698939000000003))
34;POINT (-46.11011622068663 -15.20334747957232);POLYGON ((-46.10471684 -15.2117080454398, -46.11848904 -15.20163, -46.11857921859231 -15.198939, -46.10471684 -15.198939, -46.10471684 -15.2117080454398))
35;POINT (-46.11174967240822 -15.19541187092236);POLYGON ((-46.11857921859231 -15.198939, -46.11881916 -15.19177896, -46.10471684 -15.19203154009621, -46.10471684 -15.198939, -46.11857921859231 -15.198939))
36;POINT (-46.1733349050124 -13.91693037083167);POLYGON ((-46.10471684 -14.19115760983107, -46.11571416 -14.18738796, -46.11313008 -14.169456, -46.11771684 -14.15992302, -46.13330016 -14.15279601, -46.15088004 -14.15998098, -46.18522008 -14.15141496, -46.19685888 -14.14275804, -46.19743704 -14.12608698, -46.20176712 -14.11918497, -46.21643496 -14.119569, -46.23596784 -14.10679701, -46.25443908 -14.104458, -46.26535716 -14.09751999, -46.25873604 -14.09164902, -46.25305812 -14.08661298, -46.24732692 -14.09343201, -46.24156296 -14.09226903, -46.22477904 -14.06918196, -46.23233112 -14.05607796, -46.24243884 -14.059476, -46.24799184 -14.05609596, -46.22593608 -14.041611, -46.21343184 -14.02561197, -46.209582 -14.01240897, -46.21844196 -14.00203503, -46.21538016 -13.98120498, -46.21603788 -13.979493, -46.21629096 -13.97883501, -46.22202396 -13.97071899, -46.23302088 -13.967136, -46.26770904 -13.94331903, -46.26182016 -13.92774597, -46.26174312 -13.90217598, -46.236663 -13.85913303, -46.23323688 -13.84517601, -46.24927704 -13.83028299, -46.26913896 -13.82841396, -46.27134396 -13.82146803, -46.26215784 -13.80813804, -46.28202408 -13.79605104, -46.27332684 -13.78676196, -46.22860512 -13.77439596, -46.223163 -13.769019, -46.236744 -13.74438897, -46.25482788 -13.74828597, -46.26646812 -13.739886, -46.264275 -13.73288697, -46.23748488 -13.71579696, -46.235547 -13.70926296, -46.23594012 -13.70779002, -46.23796692 -13.700187, -46.24122653582886 -13.698939, -46.10471684 -13.698939, -46.10471684 -14.19115760983107))
37;POINT (-46.18386144747402 -13.42891693675085);MULTIPOLYGON (((-46.24122653582886 -13.698939, -46.25555004 -13.693455, -46.26033408 -13.68679896, -46.25335404 -13.68182799, -46.24160184 -13.65717402, -46.22199408 -13.64136399, -46.21830912 -13.63684104, -46.21427208 -13.63151403, -46.18720296 -13.61735901, -46.16154216 -13.59048897, -46.16435196 -13.58402697, -46.18390716 -13.56713199, -46.21404312 -13.57181199, -46.22016204 -13.567833, -46.22807304 -13.56852096, -46.23507612 -13.56247098, -46.23826392 -13.55414598, -46.234242 -13.54049703, -46.24090812 -13.52509101, -46.22637888 -13.513131, -46.21816512 -13.50007002, -46.22151888 -13.49719398, -46.21988196 -13.48731999, -46.22791212 -13.48508304, -46.22982912 -13.48099002, -46.22535504 -13.47648903, -46.20946716 -13.47233202, -46.20599316 -13.46519403, -46.22207688 -13.44792996, -46.22533092 -13.43402802, -46.24229808 -13.43671803, -46.24185204 -13.42783602, -46.21799016 -13.41013401, -46.21393908 -13.40027604, -46.19136204 -13.39018002, -46.16998992 -13.38351804, -46.15432308 -13.38290298, -46.13360292 -13.37479002, -46.12601988 -13.36404204, -46.11200004 -13.35823902, -46.10471684 -13.34723786033467, -46.10471684 -13.698939, -46.24122653582886 -13.698939)), ((-46.10471684 -13.27942289060193, -46.11221496 -13.28384502, -46.122498 -13.281966, -46.12885488 -13.29026904, -46.17187812 -13.31183799, -46.20463092 -13.319865, -46.21778316 -13.31679402, -46.23718788 -13.33578798, -46.26513288 -13.347522, -46.27117008 -13.34497599, -46.27896408 -13.34746197, -46.28723796 -13.326255, -46.28824596 -13.31418096, -46.29816108 -13.31302698, -46.31549904 -13.30273602, -46.29855384 -13.28136696, -46.30105008 -13.26627999, -46.29816612 -13.25324097, -46.32974316 -13.25237499, -46.33071804 -13.24910097, -46.32074316 -13.23890901, -46.31377392 -13.22491599, -46.31182704 -13.211046, -46.304073 -13.205097, -46.30216930896002 -13.198939, -46.10471684 -13.198939, -46.10471684 -13.27942289060193)))
38;POINT (-46.19556457871398 -12.95709725276567);POLYGON ((-46.30216930896002 -13.198939, -46.30038588 -13.19317002, -46.30260816 -13.18181004, -46.30966416 -13.18157604, -46.31405292 -13.17764997, -46.30352688 -13.16674998, -46.30938516 -13.15754298, -46.29320784 -13.15092303, -46.29165588 -13.14742797, -46.294371 -13.13109, -46.29480408 -13.12943202, -46.30918716 -13.12243398, -46.31352408 -13.10807196, -46.32224112 -13.09784796, -46.30116096 -13.075686, -46.29549096 -13.06350603, -46.29087396 -13.05287901, -46.28027412 -13.04299602, -46.27855188 -13.03702497, -46.280943 -13.03364997, -46.275156 -13.02788403, -46.27295496 -13.01451903, -46.25286984 -13.00562298, -46.24510392 -12.99697596, -46.23988104 -12.99942198, -46.23187608 -12.99506697, -46.215963 -13.00397697, -46.20846204 -12.99847302, -46.19654604 -12.99630996, -46.19099196 -12.98936196, -46.17369 -12.98312901, -46.165824 -12.97552797, -46.15416108 -12.976137, -46.13847012 -12.96500796, -46.12542084 -12.96104301, -46.121805 -12.956994, -46.121967 -12.94713504, -46.11279312 -12.93295797, -46.11382884 -12.91757697, -46.113894 -12.91753098, -46.12527216 -12.90954798, -46.13853816 -12.90895398, -46.18396692 -12.92337603, -46.19771208 -12.92486796, -46.22009508 -12.94012503, -46.26632592 -12.93191496, -46.27524312 -12.93480396, -46.27927296 -12.94253298, -46.30436604 -12.94943697, -46.29199212 -12.91911696, -46.29713616 -12.90685104, -46.28577492 -12.89477997, -46.28410596 -12.87802899, -46.29229992 -12.85898103, -46.27291392 -12.84671502, -46.26188604 -12.83123898, -46.26964296 -12.82114998, -46.27202004 -12.81156399, -46.28044404 -12.80549097, -46.27750896 -12.79259199, -46.28283084 -12.78310401, -46.27456596 -12.77451999, -46.27564416 -12.76187904, -46.27655712 -12.75940296, -46.279917 -12.75027696, -46.26713988 -12.73882302, -46.26449784 -12.71651499, -46.27624608 -12.70537101, -46.28626884 -12.70482597, -46.28584808168853 -12.698939, -46.10471684 -12.698939, -46.10471684 -13.198939, -46.30216930896002 -13.198939))
