;center_point;envelope
82;POINT (-38.52498999999786 -7.562539999998759);POLYGON ((-38.54998999999786 -7.587539999998761, -38.54998999999786 -7.53753999999876, -38.49998999999787 -7.53753999999876, -38.49998999999787 -7.587539999998761, -38.54998999999786 -7.587539999998761))
83;POINT (-38.52498999999786 -7.51253999999876);POLYGON ((-38.54998999999786 -7.53753999999876, -38.54998999999786 -7.487539999998759, -38.49998999999787 -7.487539999998759, -38.49998999999787 -7.53753999999876, -38.54998999999786 -7.53753999999876))
84;POINT (-38.52498999999786 -7.462539999998759);POLYGON ((-38.54998999999786 -7.487539999998759, -38.54998999999786 -7.437539999998759, -38.49998999999787 -7.437539999998759, -38.49998999999787 -7.487539999998759, -38.54998999999786 -7.487539999998759))
85;POINT (-38.52498999999786 -7.412539999998758);POLYGON ((-38.54998999999786 -7.437539999998759, -38.54998999999786 -7.387539999998758, -38.49998999999787 -7.387539999998758, -38.49998999999787 -7.437539999998759, -38.54998999999786 -7.437539999998759))
86;POINT (-38.52498999999786 -7.362539999998758);POLYGON ((-38.54998999999786 -7.387539999998758, -38.54998999999786 -7.337539999998757, -38.49998999999787 -7.337539999998757, -38.49998999999787 -7.387539999998758, -38.54998999999786 -7.387539999998758))
87;POINT (-38.5222928860963 -7.314322016434045);POLYGON ((-38.54998999999786 -7.336493038867364, -38.54902999999831 -7.33458999999857, -38.54872999999861 -7.325419999999212, -38.54998999999786 -7.315141574813605, -38.54998999999786 -7.315050966794595, -38.53975999999784 -7.305809999998019, -38.5342299999993 -7.293389999998908, -38.53728795454423 -7.287539999998756, -38.49998999999787 -7.287539999998756, -38.49998999999787 -7.337539999998757, -38.54998999999786 -7.337539999998757, -38.54998999999786 -7.336493038867364))
88;POINT (-38.52316281287227 -7.261260960345085);POLYGON ((-38.53728795454423 -7.287539999998756, -38.54227999999785 -7.277989999998681, -38.54179 -7.265499999997701, -38.54998999999786 -7.263573493974605, -38.54998999999786 -7.237539999998756, -38.49998999999787 -7.237539999998756, -38.49998999999787 -7.287539999998756, -38.53728795454423 -7.287539999998756))
89;POINT (-38.52498999999786 -7.212539999998755);POLYGON ((-38.54998999999786 -7.237539999998756, -38.54998999999786 -7.187539999998755, -38.49998999999787 -7.187539999998755, -38.49998999999787 -7.237539999998756, -38.54998999999786 -7.237539999998756))
90;POINT (-38.52498999999786 -7.162539999998755);POLYGON ((-38.54998999999786 -7.187539999998755, -38.54998999999786 -7.137539999998754, -38.49998999999787 -7.137539999998754, -38.49998999999787 -7.187539999998755, -38.54998999999786 -7.187539999998755))
91;POINT (-38.52498999999786 -7.112539999998754);POLYGON ((-38.54998999999786 -7.137539999998754, -38.54998999999786 -7.087539999998754, -38.49998999999787 -7.087539999998754, -38.49998999999787 -7.137539999998754, -38.54998999999786 -7.137539999998754))
92;POINT (-38.52498999999786 -7.062539999998753);POLYGON ((-38.54998999999786 -7.087539999998754, -38.54998999999786 -7.037539999998753, -38.49998999999787 -7.037539999998753, -38.49998999999787 -7.087539999998754, -38.54998999999786 -7.087539999998754))
93;POINT (-38.52498999999786 -7.012539999998753);POLYGON ((-38.54998999999786 -7.037539999998753, -38.54998999999786 -6.987539999998752, -38.49998999999787 -6.987539999998752, -38.49998999999787 -7.037539999998753, -38.54998999999786 -7.037539999998753))
94;POINT (-38.52498999999786 -6.962539999998753);POLYGON ((-38.54998999999786 -6.987539999998752, -38.54998999999786 -6.937539999998751, -38.49998999999787 -6.937539999998751, -38.49998999999787 -6.987539999998752, -38.54998999999786 -6.987539999998752))
95;POINT (-38.52498999999786 -6.91253999999875);POLYGON ((-38.54998999999786 -6.937539999998751, -38.54998999999786 -6.887539999998751, -38.49998999999787 -6.887539999998751, -38.49998999999787 -6.937539999998751, -38.54998999999786 -6.937539999998751))
96;POINT (-38.52498999999786 -6.86253999999875);POLYGON ((-38.54998999999786 -6.887539999998751, -38.54998999999786 -6.83753999999875, -38.49998999999787 -6.83753999999875, -38.49998999999787 -6.887539999998751, -38.54998999999786 -6.887539999998751))
97;POINT (-38.52498999999786 -6.812539999998749);POLYGON ((-38.54998999999786 -6.83753999999875, -38.54998999999786 -6.787539999998749, -38.49998999999787 -6.787539999998749, -38.49998999999787 -6.83753999999875, -38.54998999999786 -6.83753999999875))
98;POINT (-38.52498999999786 -6.76253999999875);POLYGON ((-38.54998999999786 -6.787539999998749, -38.54998999999786 -6.737539999998749, -38.49998999999787 -6.737539999998749, -38.49998999999787 -6.787539999998749, -38.54998999999786 -6.787539999998749))
99;POINT (-38.52498999999786 -6.712539999998749);POLYGON ((-38.54998999999786 -6.737539999998749, -38.54998999999786 -6.687539999998748, -38.49998999999787 -6.687539999998748, -38.49998999999787 -6.737539999998749, -38.54998999999786 -6.737539999998749))
100;POINT (-38.52498999999786 -6.662539999998748);POLYGON ((-38.54998999999786 -6.687539999998748, -38.54998999999786 -6.637539999998747, -38.49998999999787 -6.637539999998747, -38.49998999999787 -6.687539999998748, -38.54998999999786 -6.687539999998748))
101;POINT (-38.52498999999786 -6.612539999998746);POLYGON ((-38.54998999999786 -6.637539999998747, -38.54998999999786 -6.587539999998747, -38.49998999999787 -6.587539999998747, -38.49998999999787 -6.637539999998747, -38.54998999999786 -6.637539999998747))
102;POINT (-38.52498999999786 -6.562539999998746);POLYGON ((-38.54998999999786 -6.587539999998747, -38.54998999999786 -6.537539999998746, -38.49998999999787 -6.537539999998746, -38.49998999999787 -6.587539999998747, -38.54998999999786 -6.587539999998747))
103;POINT (-38.52498999999786 -6.512539999998745);POLYGON ((-38.54998999999786 -6.537539999998746, -38.54998999999786 -6.487539999998745, -38.49998999999787 -6.487539999998745, -38.49998999999787 -6.537539999998746, -38.54998999999786 -6.537539999998746))
104;POINT (-38.52498999999786 -6.462539999998745);POLYGON ((-38.54998999999786 -6.487539999998745, -38.54998999999786 -6.437539999998744, -38.49998999999787 -6.437539999998744, -38.49998999999787 -6.487539999998745, -38.54998999999786 -6.487539999998745))
105;POINT (-38.52131560757501 -6.413823998530975);POLYGON ((-38.54998999999786 -6.428976282350958, -38.52415999999903 -6.406679999998232, -38.51755999999841 -6.408329999998386, -38.52595999999903 -6.394329999999172, -38.53047999999944 -6.392729999997755, -38.54235999999764 -6.401579999997921, -38.54998999999786 -6.398280306468051, -38.54998999999786 -6.387539999998744, -38.49998999999787 -6.387539999998744, -38.49998999999787 -6.437539999998744, -38.54998999999786 -6.437539999998744, -38.54998999999786 -6.428976282350958))
106;POINT (-38.52590865568639 -6.366888777254887);POLYGON ((-38.54998999999786 -6.354016745204269, -38.5447099999983 -6.353359999999157, -38.54949999999917 -6.350299999998242, -38.54465999999775 -6.34418999999798, -38.53375999999844 -6.341529999997874, -38.51624999999876 -6.345839999998134, -38.50507 -6.356109999998807, -38.49998999999787 -6.350831315553431, -38.49998999999787 -6.387539999998744, -38.54998999999786 -6.387539999998744, -38.54998999999786 -6.354016745204269))
107;POINT (-38.49786199671102 -7.743301525691102);POLYGON ((-38.49435583132463 -7.737539999998763, -38.49544999999853 -7.738399999998364, -38.49621999999908 -7.749619999998686, -38.49998999999787 -7.749488247627188, -38.49998999999787 -7.737539999998763, -38.49435583132463 -7.737539999998763))
108;POINT (-38.47697220651433 -7.70929435617586);POLYGON ((-38.44998999999787 -7.716988502137719, -38.45672999999806 -7.7177, -38.46361999999863 -7.730479999998352, -38.49016999999913 -7.734249999997701, -38.49435583132463 -7.737539999998763, -38.49998999999787 -7.737539999998763, -38.49998999999787 -7.687539999998762, -38.44998999999787 -7.687539999998762, -38.44998999999787 -7.716988502137719))
109;POINT (-38.47498999999786 -7.662539999998763);POLYGON ((-38.49998999999787 -7.687539999998762, -38.49998999999787 -7.637539999998761, -38.44998999999787 -7.637539999998761, -38.44998999999787 -7.687539999998762, -38.49998999999787 -7.687539999998762))
110;POINT (-38.47498999999786 -7.612539999998762);POLYGON ((-38.49998999999787 -7.637539999998761, -38.49998999999787 -7.587539999998761, -38.44998999999787 -7.587539999998761, -38.44998999999787 -7.637539999998761, -38.49998999999787 -7.637539999998761))
111;POINT (-38.47498999999786 -7.562539999998759);POLYGON ((-38.49998999999787 -7.587539999998761, -38.49998999999787 -7.53753999999876, -38.44998999999787 -7.53753999999876, -38.44998999999787 -7.587539999998761, -38.49998999999787 -7.587539999998761))
112;POINT (-38.47498999999786 -7.51253999999876);POLYGON ((-38.49998999999787 -7.53753999999876, -38.49998999999787 -7.487539999998759, -38.44998999999787 -7.487539999998759, -38.44998999999787 -7.53753999999876, -38.49998999999787 -7.53753999999876))
113;POINT (-38.47498999999786 -7.462539999998759);POLYGON ((-38.49998999999787 -7.487539999998759, -38.49998999999787 -7.437539999998759, -38.44998999999787 -7.437539999998759, -38.44998999999787 -7.487539999998759, -38.49998999999787 -7.487539999998759))
114;POINT (-38.47498999999786 -7.412539999998758);POLYGON ((-38.49998999999787 -7.437539999998759, -38.49998999999787 -7.387539999998758, -38.44998999999787 -7.387539999998758, -38.44998999999787 -7.437539999998759, -38.49998999999787 -7.437539999998759))
115;POINT (-38.47498999999786 -7.362539999998758);POLYGON ((-38.49998999999787 -7.387539999998758, -38.49998999999787 -7.337539999998757, -38.44998999999787 -7.337539999998757, -38.44998999999787 -7.387539999998758, -38.49998999999787 -7.387539999998758))
116;POINT (-38.47498999999786 -7.312539999998757);POLYGON ((-38.49998999999787 -7.337539999998757, -38.49998999999787 -7.287539999998756, -38.44998999999787 -7.287539999998756, -38.44998999999787 -7.337539999998757, -38.49998999999787 -7.337539999998757))
117;POINT (-38.47498999999786 -7.262539999998756);POLYGON ((-38.49998999999787 -7.287539999998756, -38.49998999999787 -7.237539999998756, -38.44998999999787 -7.237539999998756, -38.44998999999787 -7.287539999998756, -38.49998999999787 -7.287539999998756))
118;POINT (-38.47498999999786 -7.212539999998755);POLYGON ((-38.49998999999787 -7.237539999998756, -38.49998999999787 -7.187539999998755, -38.44998999999787 -7.187539999998755, -38.44998999999787 -7.237539999998756, -38.49998999999787 -7.237539999998756))
119;POINT (-38.47498999999786 -7.162539999998755);POLYGON ((-38.49998999999787 -7.187539999998755, -38.49998999999787 -7.137539999998754, -38.44998999999787 -7.137539999998754, -38.44998999999787 -7.187539999998755, -38.49998999999787 -7.187539999998755))
120;POINT (-38.47498999999786 -7.112539999998754);POLYGON ((-38.49998999999787 -7.137539999998754, -38.49998999999787 -7.087539999998754, -38.44998999999787 -7.087539999998754, -38.44998999999787 -7.137539999998754, -38.49998999999787 -7.137539999998754))
121;POINT (-38.47498999999786 -7.062539999998753);POLYGON ((-38.49998999999787 -7.087539999998754, -38.49998999999787 -7.037539999998753, -38.44998999999787 -7.037539999998753, -38.44998999999787 -7.087539999998754, -38.49998999999787 -7.087539999998754))
122;POINT (-38.47498999999786 -7.012539999998753);POLYGON ((-38.49998999999787 -7.037539999998753, -38.49998999999787 -6.987539999998752, -38.44998999999787 -6.987539999998752, -38.44998999999787 -7.037539999998753, -38.49998999999787 -7.037539999998753))
123;POINT (-38.47498999999786 -6.962539999998753);POLYGON ((-38.49998999999787 -6.987539999998752, -38.49998999999787 -6.937539999998751, -38.44998999999787 -6.937539999998751, -38.44998999999787 -6.987539999998752, -38.49998999999787 -6.987539999998752))
124;POINT (-38.47498999999786 -6.91253999999875);POLYGON ((-38.49998999999787 -6.937539999998751, -38.49998999999787 -6.887539999998751, -38.44998999999787 -6.887539999998751, -38.44998999999787 -6.937539999998751, -38.49998999999787 -6.937539999998751))
125;POINT (-38.47498999999786 -6.86253999999875);POLYGON ((-38.49998999999787 -6.887539999998751, -38.49998999999787 -6.83753999999875, -38.44998999999787 -6.83753999999875, -38.44998999999787 -6.887539999998751, -38.49998999999787 -6.887539999998751))
126;POINT (-38.47498999999786 -6.812539999998749);POLYGON ((-38.49998999999787 -6.83753999999875, -38.49998999999787 -6.787539999998749, -38.44998999999787 -6.787539999998749, -38.44998999999787 -6.83753999999875, -38.49998999999787 -6.83753999999875))
127;POINT (-38.47498999999786 -6.76253999999875);POLYGON ((-38.49998999999787 -6.787539999998749, -38.49998999999787 -6.737539999998749, -38.44998999999787 -6.737539999998749, -38.44998999999787 -6.787539999998749, -38.49998999999787 -6.787539999998749))
128;POINT (-38.47498999999786 -6.712539999998749);POLYGON ((-38.49998999999787 -6.737539999998749, -38.49998999999787 -6.687539999998748, -38.44998999999787 -6.687539999998748, -38.44998999999787 -6.737539999998749, -38.49998999999787 -6.737539999998749))
129;POINT (-38.47498999999786 -6.662539999998748);POLYGON ((-38.49998999999787 -6.687539999998748, -38.49998999999787 -6.637539999998747, -38.44998999999787 -6.637539999998747, -38.44998999999787 -6.687539999998748, -38.49998999999787 -6.687539999998748))
130;POINT (-38.47498999999786 -6.612539999998746);POLYGON ((-38.49998999999787 -6.637539999998747, -38.49998999999787 -6.587539999998747, -38.44998999999787 -6.587539999998747, -38.44998999999787 -6.637539999998747, -38.49998999999787 -6.637539999998747))
131;POINT (-38.47498999999786 -6.562539999998746);POLYGON ((-38.49998999999787 -6.587539999998747, -38.49998999999787 -6.537539999998746, -38.44998999999787 -6.537539999998746, -38.44998999999787 -6.587539999998747, -38.49998999999787 -6.587539999998747))
132;POINT (-38.47498999999786 -6.512539999998745);POLYGON ((-38.49998999999787 -6.537539999998746, -38.49998999999787 -6.487539999998745, -38.44998999999787 -6.487539999998745, -38.44998999999787 -6.537539999998746, -38.49998999999787 -6.537539999998746))
133;POINT (-38.47498999999786 -6.462539999998745);POLYGON ((-38.49998999999787 -6.487539999998745, -38.49998999999787 -6.437539999998744, -38.44998999999787 -6.437539999998744, -38.44998999999787 -6.487539999998745, -38.49998999999787 -6.487539999998745))
134;POINT (-38.47567201448349 -6.415193892817419);POLYGON ((-38.48394854792777 -6.387539999998744, -38.48587999999836 -6.398349999997663, -38.46545999999944 -6.396009999998569, -38.45170999999937 -6.392089999999371, -38.44998999999787 -6.393206397515669, -38.44998999999787 -6.437539999998744, -38.49998999999787 -6.437539999998744, -38.49998999999787 -6.387539999998744, -38.48394854792777 -6.387539999998744))
135;POINT (-38.48962239657124 -6.361647569778215);POLYGON ((-38.49998999999787 -6.350831315553431, -38.49381999999787 -6.344419999999445, -38.48455999999896 -6.339739999999438, -38.48162666666615 -6.337539999998743, -38.46682014829016 -6.337539999998743, -38.4756899999993 -6.345329999998285, -38.49017999999887 -6.365679999998974, -38.4827299999979 -6.380719999999201, -38.48394854792777 -6.387539999998744, -38.49998999999787 -6.387539999998744, -38.49998999999787 -6.350831315553431))
136;POINT (-38.46971102839123 -6.334451856176794);POLYGON ((-38.48162666666615 -6.337539999998743, -38.48087999999916 -6.336979999998221, -38.4746299999988 -6.332849999998871, -38.45802999999796 -6.329819999999017, -38.46682014829016 -6.337539999998743, -38.48162666666615 -6.337539999998743))
137;POINT (-38.42392053033107 -7.706274069433532);POLYGON ((-38.39998999999787 -7.712877490773834, -38.40357999999833 -7.714029999999184, -38.40084999999817 -7.720109999998385, -38.40914999999768 -7.730079999999361, -38.4121299999988 -7.729699999998047, -38.42726999999832 -7.729629999997996, -38.43385999999919 -7.720039999998335, -38.44971999999871 -7.716959999997925, -38.44998999999787 -7.716988502137719, -38.44998999999787 -7.687539999998762, -38.39998999999787 -7.687539999998762, -38.39998999999787 -7.712877490773834))
